date,code,name,change_percent,amount,activity,rank,turnover_rate,net_inflow,source
2026-01-27,new_nyhf,农药化肥,-0.9489,21673596400.0,61.2245,30,,,sina_membership+tencent_equal_weight
2026-01-27,new_qczz,汽车制造,-0.0709,55718200100.0,85.7143,10,,,sina_membership+tencent_equal_weight
2026-01-27,new_qtxy,其它行业,-0.3245,9466229000.0,34.6939,14,,,sina_membership+tencent_equal_weight
2026-01-27,new_slzp,塑料制品,-0.2032,18722952400.0,57.1429,12,,,sina_membership+tencent_equal_weight
2026-01-27,new_snhy,水泥行业,-1.2014,3998328800.0,14.2857,36,,,sina_membership+tencent_equal_weight
2026-01-27,new_sphy,食品行业,-1.5207,12668884400.0,42.8571,44,,,sina_membership+tencent_equal_weight
2026-01-27,new_stock,次新股,-0.265,8957994400.0,30.6122,13,,,sina_membership+tencent_equal_weight
2026-01-27,new_swzz,生物制药,-1.3211,37305447900.0,81.6327,39,,,sina_membership+tencent_equal_weight
2026-01-27,new_sybh,商业百货,-1.2463,28601643900.0,73.4694,37,,,sina_membership+tencent_equal_weight
2026-01-27,new_syhy,石油行业,-1.1691,16594798200.0,51.0204,35,,,sina_membership+tencent_equal_weight
2026-01-27,new_tchy,陶瓷行业,-1.666,2264015500.0,4.0816,47,,,sina_membership+tencent_equal_weight
2026-01-27,new_wzwm,物资外贸,-0.7896,4569650100.0,16.3265,26,,,sina_membership+tencent_equal_weight
2026-01-27,new_ylqx,医疗器械,-0.6861,9827575100.0,36.7347,24,,,sina_membership+tencent_equal_weight
2026-01-27,new_yqyb,仪器仪表,-0.0103,25574802700.0,69.3878,9,,,sina_membership+tencent_equal_weight
2026-01-27,new_ysbz,印刷包装,0.2651,26210834700.0,71.4286,6,,,sina_membership+tencent_equal_weight
2026-01-27,new_ysjs,有色金属,-1.1133,191603395700.0,100.0,34,,,sina_membership+tencent_equal_weight
2026-01-27,new_zhhy,综合行业,-0.1145,6387017300.0,26.5306,11,,,sina_membership+tencent_equal_weight
2026-01-27,new_zzhy,造纸行业,-0.9379,8172095800.0,28.5714,29,,,sina_membership+tencent_equal_weight
2026-01-28,new_blhy,玻璃行业,0.139,12567930600.0,38.7755,18,,,sina_membership+tencent_equal_weight
2026-01-28,new_cbzz,船舶制造,-0.5223,5946917100.0,24.4898,31,,,sina_membership+tencent_equal_weight
2026-01-28,new_cmyl,传媒娱乐,-0.7253,13335788800.0,46.9388,35,,,sina_membership+tencent_equal_weight
2026-01-28,new_dlhy,电力行业,0.2389,24766231400.0,63.2653,15,,,sina_membership+tencent_equal_weight
2026-01-28,new_dqhy,电器行业,-0.649,41021439800.0,81.6327,34,,,sina_membership+tencent_equal_weight
2026-01-28,new_dzqj,电子器件,-0.3899,143851110100.0,97.9592,27,,,sina_membership+tencent_equal_weight
2026-01-28,new_dzxx,电子信息,-0.7977,109249497800.0,95.9184,36,,,sina_membership+tencent_equal_weight
2026-01-28,new_fdc,房地产,0.3933,28164597100.0,69.3878,11,,,sina_membership+tencent_equal_weight
2026-01-28,new_fdsb,发电设备,-1.1414,62123220200.0,87.7551,41,,,sina_membership+tencent_equal_weight
2026-01-28,new_fjzz,飞机制造,-1.5639,34513573000.0,79.5918,45,,,sina_membership+tencent_equal_weight
2026-01-28,new_fzhy,纺织行业,-0.0204,4992868500.0,18.3673,21,,,sina_membership+tencent_equal_weight
2026-01-28,new_fzjx,纺织机械,0.3681,3837893400.0,10.2041,12,,,sina_membership+tencent_equal_weight
2026-01-28,new_fzxl,服装鞋类,-0.1876,12746648400.0,42.8571,23,,,sina_membership+tencent_equal_weight
2026-01-28,new_glql,公路桥梁,1.0681,1833342900.0,2.0408,8,,,sina_membership+tencent_equal_weight
2026-01-28,new_gsgq,供水供气,0.3582,3662538800.0,8.1633,13,,,sina_membership+tencent_equal_weight
2026-01-28,new_gthy,钢铁行业,1.2284,26073895800.0,65.3061,6,,,sina_membership+tencent_equal_weight
2026-01-28,new_hbhy,环保行业,0.0218,4982611200.0,16.3265,20,,,sina_membership+tencent_equal_weight
2026-01-28,new_hghy,化工行业,1.9755,66759894700.0,91.8367,5,,,sina_membership+tencent_equal_weight
2026-01-28,new_hqhy,化纤行业,1.1193,13270302700.0,44.898,7,,,sina_membership+tencent_equal_weight
2026-01-28,new_jdhy,家电行业,-1.2936,18603778900.0,51.0204,43,,,sina_membership+tencent_equal_weight
2026-01-28,new_jdly,酒店旅游,-0.6111,10188530200.0,36.7347,32,,,sina_membership+tencent_equal_weight
2026-01-28,new_jjhy,家具行业,-0.4519,4113159500.0,12.2449,29,,,sina_membership+tencent_equal_weight
2026-01-28,new_jrhy,金融行业,-0.1328,77391955700.0,93.8776,22,,,sina_membership+tencent_equal_weight
2026-01-28,new_jtys,交通运输,-0.4842,29505129000.0,73.4694,30,,,sina_membership+tencent_equal_weight
2026-01-28,new_jxhy,机械行业,-0.9547,64616330800.0,89.7959,40,,,sina_membership+tencent_equal_weight
2026-01-28,new_jzjc,建筑建材,0.1095,48012067100.0,83.6735,19,,,sina_membership+tencent_equal_weight
2026-01-28,new_kfq,开发区,-0.8009,2820231000.0,4.0816,37,,,sina_membership+tencent_equal_weight
2026-01-28,new_ljhy,酿酒行业,0.2103,21394947300.0,53.0612,16,,,sina_membership+tencent_equal_weight
2026-01-28,new_mtc,摩托车,-1.7023,5932927300.0,22.449,48,,,sina_membership+tencent_equal_weight
2026-01-28,new_mthy,煤炭行业,4.0283,29415432700.0,71.4286,3,,,sina_membership+tencent_equal_weight
2026-01-28,new_nlmy,农林牧渔,0.9327,27376213600.0,67.3469,9,,,sina_membership+tencent_equal_weight
2026-01-28,new_nyhf,农药化肥,2.0342,23467549600.0,57.1429,4,,,sina_membership+tencent_equal_weight
2026-01-28,new_qczz,汽车制造,-0.8486,57001025300.0,85.7143,38,,,sina_membership+tencent_equal_weight
2026-01-28,new_qtxy,其它行业,-0.2533,9906339100.0,34.6939,24,,,sina_membership+tencent_equal_weight
2026-01-28,new_slzp,塑料制品,-1.6413,14523545700.0,48.9796,47,,,sina_membership+tencent_equal_weight
2026-01-28,new_snhy,水泥行业,0.2623,5427820000.0,20.4082,14,,,sina_membership+tencent_equal_weight
2026-01-28,new_sphy,食品行业,-0.3812,12615025300.0,40.8163,26,,,sina_membership+tencent_equal_weight
2026-01-28,new_stock,次新股,-0.9478,8696375100.0,32.6531,39,,,sina_membership+tencent_equal_weight
2026-01-28,new_swzz,生物制药,-1.5653,33201146600.0,77.551,46,,,sina_membership+tencent_equal_weight
2026-01-28,new_sybh,商业百货,-0.6281,24043997400.0,59.1837,33,,,sina_membership+tencent_equal_weight
2026-01-28,new_syhy,石油行业,5.2398,24576693800.0,61.2245,2,,,sina_membership+tencent_equal_weight
2026-01-28,new_tchy,陶瓷行业,-0.4121,2825461200.0,6.1224,28,,,sina_membership+tencent_equal_weight
2026-01-28,new_wzwm,物资外贸,0.1816,4962396700.0,14.2857,17,,,sina_membership+tencent_equal_weight
2026-01-28,new_ylqx,医疗器械,-2.1996,8510105200.0,30.6122,49,,,sina_membership+tencent_equal_weight
2026-01-28,new_yqyb,仪器仪表,-1.2769,23353312200.0,55.102,42,,,sina_membership+tencent_equal_weight
2026-01-28,new_ysbz,印刷包装,-1.3568,29841757200.0,75.5102,44,,,sina_membership+tencent_equal_weight
2026-01-28,new_ysjs,有色金属,5.6236,215301807600.0,100.0,1,,,sina_membership+tencent_equal_weight
2026-01-28,new_zhhy,综合行业,-0.3223,7249937300.0,26.5306,25,,,sina_membership+tencent_equal_weight
2026-01-28,new_zzhy,造纸行业,0.8063,8074123100.0,28.5714,10,,,sina_membership+tencent_equal_weight
2026-01-29,new_blhy,玻璃行业,-0.2539,11893949200.0,36.7347,25,,,sina_membership+tencent_equal_weight
2026-01-29,new_cbzz,船舶制造,-1.5247,6184046500.0,22.449,43,,,sina_membership+tencent_equal_weight
2026-01-29,new_cmyl,传媒娱乐,2.6381,23710488400.0,51.0204,3,,,sina_membership+tencent_equal_weight
2026-01-29,new_dlhy,电力行业,-0.6256,27227829000.0,57.1429,35,,,sina_membership+tencent_equal_weight
2026-01-29,new_dqhy,电器行业,-2.398,38442720900.0,75.5102,47,,,sina_membership+tencent_equal_weight
2026-01-29,new_dzqj,电子器件,-2.2922,133821091100.0,97.9592,46,,,sina_membership+tencent_equal_weight
2026-01-29,new_dzxx,电子信息,-0.5264,123118574300.0,95.9184,33,,,sina_membership+tencent_equal_weight
2026-01-29,new_fdc,房地产,1.2842,39273565300.0,77.551,5,,,sina_membership+tencent_equal_weight
2026-01-29,new_fdsb,发电设备,-2.8249,60802458200.0,85.7143,49,,,sina_membership+tencent_equal_weight
2026-01-29,new_fjzz,飞机制造,-0.2314,34457476400.0,73.4694,23,,,sina_membership+tencent_equal_weight
2026-01-29,new_fzhy,纺织行业,-0.8894,6129154400.0,20.4082,38,,,sina_membership+tencent_equal_weight
2026-01-29,new_fzjx,纺织机械,-1.3539,3856259700.0,8.1633,41,,,sina_membership+tencent_equal_weight
2026-01-29,new_fzxl,服装鞋类,-0.2971,15233010300.0,44.898,26,,,sina_membership+tencent_equal_weight
2026-01-29,new_glql,公路桥梁,-0.1044,1785251300.0,2.0408,21,,,sina_membership+tencent_equal_weight
2026-01-29,new_gsgq,供水供气,0.1997,4016700200.0,10.2041,18,,,sina_membership+tencent_equal_weight
2026-01-29,new_gthy,钢铁行业,-0.4544,29111250300.0,65.3061,32,,,sina_membership+tencent_equal_weight
2026-01-29,new_hbhy,环保行业,-0.6231,5330524600.0,18.3673,34,,,sina_membership+tencent_equal_weight
2026-01-29,new_hghy,化工行业,0.3491,73506197200.0,91.8367,14,,,sina_membership+tencent_equal_weight
2026-01-29,new_hqhy,化纤行业,-0.3429,12335584100.0,38.7755,28,,,sina_membership+tencent_equal_weight
2026-01-29,new_jdhy,家电行业,0.2426,21585017700.0,48.9796,17,,,sina_membership+tencent_equal_weight
2026-01-29,new_jdly,酒店旅游,1.0288,12907585100.0,40.8163,9,,,sina_membership+tencent_equal_weight
2026-01-29,new_jjhy,家具行业,1.5572,4211151400.0,12.2449,4,,,sina_membership+tencent_equal_weight
2026-01-29,new_jrhy,金融行业,1.2746,92218786100.0,93.8776,6,,,sina_membership+tencent_equal_weight
2026-01-29,new_jtys,交通运输,-0.3475,26260360400.0,55.102,31,,,sina_membership+tencent_equal_weight
2026-01-29,new_jxhy,机械行业,-1.4403,64143819800.0,89.7959,42,,,sina_membership+tencent_equal_weight
2026-01-29,new_jzjc,建筑建材,0.2967,47084639300.0,81.6327,15,,,sina_membership+tencent_equal_weight
2026-01-29,new_kfq,开发区,1.2204,2775539400.0,4.0816,8,,,sina_membership+tencent_equal_weight
2026-01-29,new_ljhy,酿酒行业,7.2291,64093058600.0,87.7551,1,,,sina_membership+tencent_equal_weight
2026-01-29,new_mtc,摩托车,-1.9494,4541571800.0,14.2857,45,,,sina_membership+tencent_equal_weight
2026-01-29,new_mthy,煤炭行业,0.3581,27394049600.0,59.1837,13,,,sina_membership+tencent_equal_weight
2026-01-29,new_nlmy,农林牧渔,0.9206,30812069900.0,69.3878,10,,,sina_membership+tencent_equal_weight
2026-01-29,new_nyhf,农药化肥,-0.3437,24306472500.0,53.0612,29,,,sina_membership+tencent_equal_weight
2026-01-29,new_qczz,汽车制造,-0.9687,57911117400.0,83.6735,39,,,sina_membership+tencent_equal_weight
2026-01-29,new_qtxy,其它行业,-0.1233,11182306700.0,34.6939,22,,,sina_membership+tencent_equal_weight
2026-01-29,new_slzp,塑料制品,-0.7413,14827931500.0,42.8571,37,,,sina_membership+tencent_equal_weight
2026-01-29,new_snhy,水泥行业,0.4582,6575803800.0,24.4898,12,,,sina_membership+tencent_equal_weight
2026-01-29,new_sphy,食品行业,0.6987,16507375900.0,46.9388,11,,,sina_membership+tencent_equal_weight
2026-01-29,new_stock,次新股,-2.6614,10029071900.0,30.6122,48,,,sina_membership+tencent_equal_weight
2026-01-29,new_swzz,生物制药,-0.2329,32378909200.0,71.4286,24,,,sina_membership+tencent_equal_weight
2026-01-29,new_sybh,商业百货,0.2657,28919910200.0,61.2245,16,,,sina_membership+tencent_equal_weight
2026-01-29,new_syhy,石油行业,5.8137,29242200500.0,67.3469,2,,,sina_membership+tencent_equal_weight
2026-01-29,new_tchy,陶瓷行业,-1.0149,2854096100.0,6.1224,40,,,sina_membership+tencent_equal_weight
2026-01-29,new_wzwm,物资外贸,-0.3379,4937365600.0,16.3265,27,,,sina_membership+tencent_equal_weight
2026-01-29,new_ylqx,医疗器械,0.1428,10538467000.0,32.6531,20,,,sina_membership+tencent_equal_weight
2026-01-29,new_yqyb,仪器仪表,-1.8237,29026540500.0,63.2653,44,,,sina_membership+tencent_equal_weight
2026-01-29,new_ysbz,印刷包装,1.2546,40505741900.0,79.5918,7,,,sina_membership+tencent_equal_weight
2026-01-29,new_ysjs,有色金属,0.1922,271889188000.0,100.0,19,,,sina_membership+tencent_equal_weight
2026-01-29,new_zhhy,综合行业,-0.6476,6688586100.0,26.5306,36,,,sina_membership+tencent_equal_weight
2026-01-29,new_zzhy,造纸行业,-0.3461,9655659300.0,28.5714,30,,,sina_membership+tencent_equal_weight
2026-01-30,new_blhy,玻璃行业,-1.279,9577843900.0,34.6939,39,,,sina_membership+tencent_equal_weight
2026-01-30,new_cbzz,船舶制造,-1.8098,6378224200.0,26.5306,45,,,sina_membership+tencent_equal_weight
2026-01-30,new_cmyl,传媒娱乐,-0.4556,23374669600.0,51.0204,19,,,sina_membership+tencent_equal_weight
2026-01-30,new_dlhy,电力行业,-0.0679,25495985300.0,59.1837,11,,,sina_membership+tencent_equal_weight
2026-01-30,new_dqhy,电器行业,-0.5682,34731671400.0,77.551,23,,,sina_membership+tencent_equal_weight
2026-01-30,new_dzqj,电子器件,-0.6912,114989242900.0,97.9592,27,,,sina_membership+tencent_equal_weight
2026-01-30,new_dzxx,电子信息,-0.8132,107984248400.0,95.9184,30,,,sina_membership+tencent_equal_weight
2026-01-30,new_fdc,房地产,-1.5417,29505407600.0,69.3878,42,,,sina_membership+tencent_equal_weight
2026-01-30,new_fdsb,发电设备,-0.8147,51626811500.0,85.7143,31,,,sina_membership+tencent_equal_weight
2026-01-30,new_fjzz,飞机制造,-2.2611,30594872900.0,73.4694,46,,,sina_membership+tencent_equal_weight
2026-01-30,new_fzhy,纺织行业,0.9761,6355872800.0,24.4898,4,,,sina_membership+tencent_equal_weight
2026-01-30,new_fzjx,纺织机械,2.2415,3788708000.0,10.2041,1,,,sina_membership+tencent_equal_weight
2026-01-30,new_fzxl,服装鞋类,-0.7471,11198150200.0,38.7755,29,,,sina_membership+tencent_equal_weight
2026-01-30,new_glql,公路桥梁,-0.1774,2009999800.0,2.0408,13,,,sina_membership+tencent_equal_weight
2026-01-30,new_gsgq,供水供气,-0.7233,4005852800.0,12.2449,28,,,sina_membership+tencent_equal_weight
2026-01-30,new_gthy,钢铁行业,-1.5545,26058917100.0,61.2245,44,,,sina_membership+tencent_equal_weight
2026-01-30,new_hbhy,环保行业,-0.8222,4952834600.0,18.3673,32,,,sina_membership+tencent_equal_weight
2026-01-30,new_hghy,化工行业,-0.2614,72251744000.0,93.8776,15,,,sina_membership+tencent_equal_weight
2026-01-30,new_hqhy,化纤行业,-0.3788,11836686600.0,40.8163,18,,,sina_membership+tencent_equal_weight
2026-01-30,new_jdhy,家电行业,-0.5342,17890691900.0,48.9796,21,,,sina_membership+tencent_equal_weight
2026-01-30,new_jdly,酒店旅游,0.8454,13350244900.0,44.898,5,,,sina_membership+tencent_equal_weight
2026-01-30,new_jjhy,家具行业,-1.0648,4903798200.0,16.3265,36,,,sina_membership+tencent_equal_weight
2026-01-30,new_jrhy,金融行业,-1.2571,65872209700.0,91.8367,37,,,sina_membership+tencent_equal_weight
2026-01-30,new_jtys,交通运输,0.0876,24491627200.0,53.0612,7,,,sina_membership+tencent_equal_weight
2026-01-30,new_jxhy,机械行业,-0.2438,63117040500.0,89.7959,14,,,sina_membership+tencent_equal_weight
2026-01-30,new_jzjc,建筑建材,-0.6283,39860163300.0,79.5918,24,,,sina_membership+tencent_equal_weight
2026-01-30,new_kfq,开发区,-1.3528,2486942000.0,4.0816,41,,,sina_membership+tencent_equal_weight
2026-01-30,new_ljhy,酿酒行业,-2.6377,43622501000.0,83.6735,48,,,sina_membership+tencent_equal_weight
2026-01-30,new_mtc,摩托车,-1.5523,3433232500.0,8.1633,43,,,sina_membership+tencent_equal_weight
2026-01-30,new_mthy,煤炭行业,-0.2785,27941915400.0,67.3469,16,,,sina_membership+tencent_equal_weight
2026-01-30,new_nlmy,农林牧渔,1.8205,40893580000.0,81.6327,2,,,sina_membership+tencent_equal_weight
2026-01-30,new_nyhf,农药化肥,0.1994,24594378800.0,55.102,6,,,sina_membership+tencent_equal_weight
2026-01-30,new_qczz,汽车制造,-0.132,54565949900.0,87.7551,12,,,sina_membership+tencent_equal_weight
2026-01-30,new_qtxy,其它行业,-0.5351,9211824700.0,30.6122,22,,,sina_membership+tencent_equal_weight
2026-01-30,new_slzp,塑料制品,-0.503,12064706500.0,42.8571,20,,,sina_membership+tencent_equal_weight
2026-01-30,new_snhy,水泥行业,-0.9276,5824030600.0,22.449,34,,,sina_membership+tencent_equal_weight
2026-01-30,new_sphy,食品行业,0.054,16404732200.0,46.9388,8,,,sina_membership+tencent_equal_weight
2026-01-30,new_stock,次新股,-0.0393,10693298300.0,36.7347,10,,,sina_membership+tencent_equal_weight
2026-01-30,new_swzz,生物制药,-0.666,26325374500.0,63.2653,26,,,sina_membership+tencent_equal_weight
2026-01-30,new_sybh,商业百货,-1.0081,27423113600.0,65.3061,35,,,sina_membership+tencent_equal_weight
2026-01-30,new_syhy,石油行业,-2.4756,31088443700.0,75.5102,47,,,sina_membership+tencent_equal_weight
2026-01-30,new_tchy,陶瓷行业,0.032,2508118100.0,6.1224,9,,,sina_membership+tencent_equal_weight
2026-01-30,new_wzwm,物资外贸,-0.3374,4734916600.0,14.2857,17,,,sina_membership+tencent_equal_weight
2026-01-30,new_ylqx,医疗器械,-1.2709,9356080000.0,32.6531,38,,,sina_membership+tencent_equal_weight
2026-01-30,new_yqyb,仪器仪表,-0.9107,25100453700.0,57.1429,33,,,sina_membership+tencent_equal_weight
2026-01-30,new_ysbz,印刷包装,-1.3078,29758271900.0,71.4286,40,,,sina_membership+tencent_equal_weight
2026-01-30,new_ysjs,有色金属,-6.2412,189500737700.0,100.0,49,,,sina_membership+tencent_equal_weight
2026-01-30,new_zhhy,综合行业,-0.6595,5694043900.0,20.4082,25,,,sina_membership+tencent_equal_weight
2026-01-30,new_zzhy,造纸行业,1.2509,9154343200.0,28.5714,3,,,sina_membership+tencent_equal_weight
2026-02-02,new_blhy,玻璃行业,-2.2001,10003760600.0,38.7755,25,,,sina_membership+tencent_equal_weight
2026-02-02,new_cbzz,船舶制造,-0.9799,5920448700.0,24.4898,5,,,sina_membership+tencent_equal_weight
2026-02-02,new_cmyl,传媒娱乐,-2.0429,19981530500.0,53.0612,23,,,sina_membership+tencent_equal_weight
2026-02-02,new_dlhy,电力行业,-1.5611,24054617700.0,63.2653,7,,,sina_membership+tencent_equal_weight
2026-02-02,new_dqhy,电器行业,0.3163,32140674500.0,79.5918,3,,,sina_membership+tencent_equal_weight
2026-02-02,new_dzqj,电子器件,-2.569,97039135700.0,95.9184,32,,,sina_membership+tencent_equal_weight
2026-02-02,new_dzxx,电子信息,-1.8221,104183782600.0,97.9592,15,,,sina_membership+tencent_equal_weight
2026-02-02,new_fdc,房地产,-2.6304,22495849100.0,57.1429,33,,,sina_membership+tencent_equal_weight
2026-02-02,new_fdsb,发电设备,1.5543,72135239700.0,93.8776,1,,,sina_membership+tencent_equal_weight
2026-02-02,new_fjzz,飞机制造,-1.8076,25746812000.0,73.4694,13,,,sina_membership+tencent_equal_weight
2026-02-02,new_fzhy,纺织行业,-1.9163,5794354300.0,22.449,20,,,sina_membership+tencent_equal_weight
2026-02-02,new_fzjx,纺织机械,-3.6744,2861477200.0,10.2041,42,,,sina_membership+tencent_equal_weight
2026-02-02,new_fzxl,服装鞋类,-1.6742,11944716400.0,40.8163,12,,,sina_membership+tencent_equal_weight
2026-02-02,new_glql,公路桥梁,-0.773,2187111900.0,4.0816,4,,,sina_membership+tencent_equal_weight
2026-02-02,new_gsgq,供水供气,-2.328,3941397200.0,14.2857,27,,,sina_membership+tencent_equal_weight
2026-02-02,new_gthy,钢铁行业,-5.0189,23515405600.0,59.1837,44,,,sina_membership+tencent_equal_weight
2026-02-02,new_hbhy,环保行业,-1.5845,4737848500.0,18.3673,8,,,sina_membership+tencent_equal_weight
2026-02-02,new_hghy,化工行业,-4.7819,59942120300.0,87.7551,43,,,sina_membership+tencent_equal_weight
2026-02-02,new_hqhy,化纤行业,-5.3005,13193713200.0,44.898,45,,,sina_membership+tencent_equal_weight
2026-02-02,new_jdhy,家电行业,-1.6575,13218898700.0,46.9388,11,,,sina_membership+tencent_equal_weight
2026-02-02,new_jdly,酒店旅游,-1.8733,12415225000.0,42.8571,17,,,sina_membership+tencent_equal_weight
2026-02-02,new_jjhy,家具行业,-2.6408,3637555600.0,12.2449,34,,,sina_membership+tencent_equal_weight
2026-02-02,new_jrhy,金融行业,-1.1076,68063325200.0,91.8367,6,,,sina_membership+tencent_equal_weight
2026-02-02,new_jtys,交通运输,-2.2262,25087233300.0,65.3061,26,,,sina_membership+tencent_equal_weight
2026-02-02,new_jxhy,机械行业,-1.8839,61366356900.0,89.7959,18,,,sina_membership+tencent_equal_weight
2026-02-02,new_jzjc,建筑建材,-2.5017,38190538800.0,81.6327,31,,,sina_membership+tencent_equal_weight
2026-02-02,new_kfq,开发区,-2.3847,2368274400.0,6.1224,28,,,sina_membership+tencent_equal_weight
2026-02-02,new_ljhy,酿酒行业,1.0594,38489756600.0,83.6735,2,,,sina_membership+tencent_equal_weight
2026-02-02,new_mtc,摩托车,-1.8216,2668315200.0,8.1633,14,,,sina_membership+tencent_equal_weight
2026-02-02,new_mthy,煤炭行业,-5.6753,25197007100.0,67.3469,46,,,sina_membership+tencent_equal_weight
2026-02-02,new_nlmy,农林牧渔,-3.6488,30397939300.0,77.551,41,,,sina_membership+tencent_equal_weight
2026-02-02,new_nyhf,农药化肥,-6.0869,23766284800.0,61.2245,47,,,sina_membership+tencent_equal_weight
2026-02-02,new_qczz,汽车制造,-1.9398,53769531600.0,85.7143,21,,,sina_membership+tencent_equal_weight
2026-02-02,new_qtxy,其它行业,-1.8867,9221339800.0,32.6531,19,,,sina_membership+tencent_equal_weight
2026-02-02,new_slzp,塑料制品,-2.4964,9969775900.0,36.7347,30,,,sina_membership+tencent_equal_weight
2026-02-02,new_snhy,水泥行业,-2.4231,6237811100.0,26.5306,29,,,sina_membership+tencent_equal_weight
2026-02-02,new_sphy,食品行业,-2.0388,14969065500.0,51.0204,22,,,sina_membership+tencent_equal_weight
2026-02-02,new_stock,次新股,-2.8563,9610593400.0,34.6939,36,,,sina_membership+tencent_equal_weight
2026-02-02,new_swzz,生物制药,-2.0463,25660494800.0,71.4286,24,,,sina_membership+tencent_equal_weight
2026-02-02,new_sybh,商业百货,-1.6133,26003633200.0,75.5102,9,,,sina_membership+tencent_equal_weight
2026-02-02,new_syhy,石油行业,-6.5654,14768857300.0,48.9796,49,,,sina_membership+tencent_equal_weight
2026-02-02,new_tchy,陶瓷行业,-2.6468,1850336800.0,2.0408,35,,,sina_membership+tencent_equal_weight
2026-02-02,new_wzwm,物资外贸,-3.3663,4457441900.0,16.3265,39,,,sina_membership+tencent_equal_weight
2026-02-02,new_ylqx,医疗器械,-1.8609,8092635200.0,28.5714,16,,,sina_membership+tencent_equal_weight
2026-02-02,new_yqyb,仪器仪表,-1.6208,21395001200.0,55.102,10,,,sina_membership+tencent_equal_weight
2026-02-02,new_ysbz,印刷包装,-3.5051,25606124000.0,69.3878,40,,,sina_membership+tencent_equal_weight
2026-02-02,new_ysjs,有色金属,-6.2984,133591307000.0,100.0,48,,,sina_membership+tencent_equal_weight
2026-02-02,new_zhhy,综合行业,-2.9238,5418541300.0,20.4082,37,,,sina_membership+tencent_equal_weight
2026-02-02,new_zzhy,造纸行业,-3.2755,8181905500.0,30.6122,38,,,sina_membership+tencent_equal_weight
2026-02-03,new_blhy,玻璃行业,4.16,11046794700.0,38.7755,3,,,sina_membership+tencent_equal_weight
2026-02-03,new_cbzz,船舶制造,4.693,9042832000.0,30.6122,1,,,sina_membership+tencent_equal_weight
2026-02-03,new_cmyl,传媒娱乐,2.6303,19554888000.0,61.2245,11,,,sina_membership+tencent_equal_weight
2026-02-03,new_dlhy,电力行业,0.9968,18114255800.0,59.1837,40,,,sina_membership+tencent_equal_weight
2026-02-03,new_dqhy,电器行业,2.4105,32007136300.0,81.6327,15,,,sina_membership+tencent_equal_weight
2026-02-03,new_dzqj,电子器件,2.4456,95401703600.0,95.9184,13,,,sina_membership+tencent_equal_weight
2026-02-03,new_dzxx,电子信息,2.9449,104621197000.0,97.9592,8,,,sina_membership+tencent_equal_weight
2026-02-03,new_fdc,房地产,2.0673,24993766600.0,73.4694,23,,,sina_membership+tencent_equal_weight
2026-02-03,new_fdsb,发电设备,3.2618,77383154900.0,93.8776,5,,,sina_membership+tencent_equal_weight
2026-02-03,new_fjzz,飞机制造,4.4659,34673532100.0,83.6735,2,,,sina_membership+tencent_equal_weight
2026-02-03,new_fzhy,纺织行业,1.6038,4791298700.0,22.449,29,,,sina_membership+tencent_equal_weight
2026-02-03,new_fzjx,纺织机械,2.2732,2689294600.0,10.2041,19,,,sina_membership+tencent_equal_weight
2026-02-03,new_fzxl,服装鞋类,1.2977,12919085500.0,46.9388,35,,,sina_membership+tencent_equal_weight
2026-02-03,new_glql,公路桥梁,0.1391,1430937200.0,2.0408,47,,,sina_membership+tencent_equal_weight
2026-02-03,new_gsgq,供水供气,0.5776,2939953800.0,12.2449,44,,,sina_membership+tencent_equal_weight
2026-02-03,new_gthy,钢铁行业,2.9986,17524564200.0,57.1429,7,,,sina_membership+tencent_equal_weight
2026-02-03,new_hbhy,环保行业,1.5476,3946378200.0,20.4082,30,,,sina_membership+tencent_equal_weight
2026-02-03,new_hghy,化工行业,2.4122,49200812700.0,85.7143,14,,,sina_membership+tencent_equal_weight
2026-02-03,new_hqhy,化纤行业,2.5108,9387809400.0,34.6939,12,,,sina_membership+tencent_equal_weight
2026-02-03,new_jdhy,家电行业,1.1161,13184007600.0,48.9796,38,,,sina_membership+tencent_equal_weight
2026-02-03,new_jdly,酒店旅游,0.4711,12097909400.0,44.898,45,,,sina_membership+tencent_equal_weight
2026-02-03,new_jjhy,家具行业,1.212,3119550700.0,14.2857,37,,,sina_membership+tencent_equal_weight
2026-02-03,new_jrhy,金融行业,-0.2572,55162905000.0,89.7959,49,,,sina_membership+tencent_equal_weight
2026-02-03,new_jtys,交通运输,1.2472,20708671900.0,65.3061,36,,,sina_membership+tencent_equal_weight
2026-02-03,new_jxhy,机械行业,3.7205,67846182800.0,91.8367,4,,,sina_membership+tencent_equal_weight
2026-02-03,new_jzjc,建筑建材,1.9112,29698255600.0,79.5918,25,,,sina_membership+tencent_equal_weight
2026-02-03,new_kfq,开发区,1.7327,1891989000.0,6.1224,27,,,sina_membership+tencent_equal_weight
2026-02-03,new_ljhy,酿酒行业,-0.0479,29240146600.0,77.551,48,,,sina_membership+tencent_equal_weight
2026-02-03,new_mtc,摩托车,1.5186,2529726800.0,8.1633,31,,,sina_membership+tencent_equal_weight
2026-02-03,new_mthy,煤炭行业,1.0203,15259303400.0,53.0612,39,,,sina_membership+tencent_equal_weight
2026-02-03,new_nlmy,农林牧渔,0.8814,21493822000.0,67.3469,42,,,sina_membership+tencent_equal_weight
