date,symbol,name,open,high,low,close,change_percent,volume,amount,source
2025-09-04,000001,上证指数,3807.76,3808.4,3732.84,3765.88,-1.25,71022793300.0,1107892000000.0,csindex
2025-09-04,000300,沪深300,4461.25,4465.5,4327.51,4365.21,-2.12,30793460900.0,773125000000.0,csindex
2025-09-04,000688,科创50,1301.98,1304.05,1210.87,1226.98,-6.08,1529605300.0,90477000000.0,csindex
2025-09-04,000852,中证1000,7214.72,7255.0,6939.66,7041.15,-2.3,29762275400.0,488595000000.0,csindex
2025-09-04,399001,深证成指,12526.3,12580.09,11967.57,12118.7,-2.8327,899356047.0,1436365320800.0002,tencent
2025-09-04,399006,创业板指,2933.68,2956.41,2741.08,2776.25,-4.2464,256229516.0,711729435600.0,tencent
2025-09-04,899050,北证50,1554.45,1580.2,1514.2,1538.98,-0.8,1669521946.0,37960000000.0,csindex
2025-09-05,000001,上证指数,3761.88,3817.16,3745.31,3812.51,1.24,62622338000.0,979062000000.0001,csindex
2025-09-05,000300,沪深300,4365.61,4466.56,4350.3,4460.32,2.18,24962565700.0,664167000000.0,csindex
2025-09-05,000688,科创50,1232.21,1275.1,1220.78,1268.55,3.39,1365915700.0,74741000000.0,csindex
2025-09-05,000852,中证1000,7046.96,7248.58,7017.95,7245.67,2.9,28276593100.0,458843000000.0,csindex
2025-09-05,399001,深证成指,12140.76,12597.89,12085.54,12590.56,3.8937,816494225.86,1325596804600.0,tencent
2025-09-05,399006,创业板指,2789.91,2962.47,2775.17,2958.18,6.5531,241521965.0,671992144500.0,tencent
2025-09-05,899050,北证50,1542.65,1620.43,1538.05,1618.18,5.15,1904770901.0,44059000000.0,csindex
2025-09-08,000001,上证指数,3811.67,3833.14,3803.6,3826.84,0.38,66006689800.0,1025884000000.0,csindex
2025-09-08,000300,沪深300,4467.17,4482.76,4438.07,4467.57,0.16,26763838200.0,683631000000.0,csindex
2025-09-08,000688,科创50,1266.47,1280.82,1253.73,1275.87,0.58,1295355100.0,70266000000.0,csindex
2025-09-08,000852,中证1000,7257.33,7321.16,7220.59,7311.03,0.9,30781328900.0,495541000000.0,csindex
2025-09-08,399001,深证成指,12631.98,12689.17,12511.42,12666.84,0.6059,822135722.24,1392846217800.0,tencent
2025-09-08,399006,创业板指,2964.43,2964.43,2883.26,2933.25,-0.8427,246417816.0,694518534000.0,tencent
2025-09-08,899050,北证50,1634.92,1670.01,1615.84,1647.01,1.78,1826764008.0,44715000000.0,csindex
2025-09-09,000001,上证指数,3816.66,3834.67,3791.72,3807.29,-0.51,60023938000.0,917795000000.0001,csindex
2025-09-09,000300,沪深300,4448.74,4472.09,4412.69,4436.26,-0.7,22137546000.0,562861000000.0,csindex
2025-09-09,000688,科创50,1250.96,1271.96,1239.94,1245.53,-2.38,1120618700.0,68963000000.0,csindex
2025-09-09,000852,中证1000,7287.4,7315.97,7198.32,7226.03,-1.16,28244306100.0,431929000000.0,csindex
2025-09-09,399001,深证成指,12598.29,12653.87,12434.84,12510.6,-1.2335,758347025.35,1200728197300.0,tencent
2025-09-09,399006,创业板指,2901.29,2924.58,2843.67,2867.97,-2.2255,216032269.0,568078481300.0,tencent
2025-09-09,899050,北证50,1631.93,1638.51,1607.97,1612.41,-2.1,1434706802.0,33937000000.0,csindex
2025-09-10,000001,上证指数,3806.58,3827.0,3794.06,3812.22,0.13,53453982500.0,821114000000.0,csindex
2025-09-10,000300,沪深300,4438.3,4466.63,4414.59,4445.36,0.21,20359764600.0,535539000000.00006,csindex
2025-09-10,000688,科创50,1253.5,1272.91,1246.26,1259.1,1.09,989643700.0,71142000000.0,csindex
2025-09-10,000852,中证1000,7214.23,7296.0,7179.76,7230.17,0.06,25267415800.0,396105000000.0,csindex
2025-09-10,399001,深证成指,12511.08,12621.19,12415.19,12557.68,0.3763,716827858.9,1157008991300.0,tencent
2025-09-10,399006,创业板指,2890.05,2926.16,2860.26,2904.27,1.2657,201444180.0,563107738600.0,tencent
2025-09-10,899050,北证50,1601.22,1623.92,1601.22,1609.82,-0.16,1106126099.0,26113000000.0,csindex
2025-09-11,000001,上证指数,3806.06,3875.31,3796.43,3875.31,1.65,61701293000.0,1016794000000.0,csindex
2025-09-11,000300,沪深300,4438.84,4548.03,4427.92,4548.03,2.31,25326405100.0,693157000000.0,csindex
2025-09-11,000688,科创50,1254.19,1332.76,1244.14,1326.03,5.32,1354350400.0,106002000000.0,csindex
2025-09-11,000852,中证1000,7215.93,7399.89,7161.28,7399.89,2.35,29397514200.0,486237000000.0,csindex
2025-09-11,399001,深证成指,12570.87,12979.89,12516.34,12979.89,3.3622,835692601.32,1420924654199.9998,tencent
2025-09-11,399006,创业板指,2917.77,3053.75,2899.83,3053.75,5.1469,247034712.0,698915040500.0,tencent
2025-09-11,899050,北证50,1604.38,1639.68,1591.05,1635.43,1.59,1108644624.0,27220999999.999996,csindex
2025-09-12,000001,上证指数,3875.51,3892.74,3866.54,3870.6,-0.12,70064178400.0,1093807000000.0,csindex
2025-09-12,000300,沪深300,4544.59,4564.67,4517.79,4522.0,-0.57,26644200300.0,689576000000.0,csindex
2025-09-12,000688,科创50,1324.84,1360.07,1323.45,1338.02,0.9,1369601100.0,115808000000.0,csindex
2025-09-12,000852,中证1000,7402.42,7472.87,7387.59,7422.88,0.31,31583879300.0,508828000000.0,csindex
2025-09-12,399001,深证成指,12941.26,13048.52,12905.47,12924.13,-0.4296,868290491.83,1427118173100.0,tencent
2025-09-12,399006,创业板指,3024.1,3056.53,3009.9,3020.42,-1.0914,244051798.0,675019611300.0,tencent
2025-09-12,899050,北证50,1632.3,1637.62,1597.79,1600.88,-2.11,1131121637.0,27714000000.0,csindex
2025-09-15,000001,上证指数,3876.1,3879.74,3855.97,3860.5,-0.26,64479394400.0,986171999999.9999,csindex
2025-09-15,000300,沪深300,4534.89,4566.91,4522.5,4533.06,0.24,23188567800.0,613315000000.0,csindex
2025-09-15,000688,科创50,1362.85,1366.46,1332.43,1340.4,0.18,1424889500.0,97645000000.0,csindex
2025-09-15,000852,中证1000,7445.5,7454.3,7404.5,7415.57,-0.1,30130776100.0,475105000000.0,csindex
2025-09-15,399001,深证成指,12971.43,13098.78,12943.4,13005.77,0.6317,798857680.34,1291248301100.0,tencent
2025-09-15,399006,创业板指,3052.06,3106.88,3044.69,3066.18,1.515,224871259.0,616541058500.0,tencent
2025-09-15,899050,北证50,1605.14,1622.48,1605.14,1606.96,0.38,1082749621.0,26013000000.0,csindex
2025-09-16,000001,上证指数,3865.98,3876.69,3838.65,3861.87,0.04,67343972300.0,989786000000.0,csindex
2025-09-16,000300,沪深300,4539.92,4552.42,4494.79,4523.34,-0.21,24926920600.0,613728000000.0,csindex
2025-09-16,000688,科创50,1347.2,1370.29,1347.2,1358.05,1.32,1158610900.0,94773000000.0,csindex
2025-09-16,000852,中证1000,7426.41,7487.07,7364.73,7483.63,0.92,30901059000.0,474734000000.0,csindex
2025-09-16,399001,深证成指,13017.58,13071.21,12863.82,13063.97,0.4475,889812067.47,1351636076600.0,tencent
2025-09-16,399006,创业板指,3072.3,3089.78,3020.63,3087.04,0.6803,242587260.0,638221520000.0,tencent
2025-09-16,899050,北证50,1606.41,1623.78,1593.94,1617.13,0.63,1078345187.0,25902999999.999996,csindex
2025-09-17,000001,上证指数,3854.07,3882.67,3848.95,3876.34,0.37,66343471300.0,1006679000000.0001,csindex
2025-09-17,000300,沪深300,4517.29,4556.03,4503.8,4551.02,0.61,23571647200.0,608454000000.0,csindex
2025-09-17,000688,科创50,1351.64,1378.87,1338.95,1370.43,0.91,1256012000.0,92229000000.0,csindex
2025-09-17,000852,中证1000,7478.41,7564.82,7461.41,7554.81,0.95,30170648500.0,493296000000.0,csindex
2025-09-17,399001,深证成指,13062.64,13226.2,13004.38,13215.46,1.1596,853723161.96,1370067340600.0,tencent
2025-09-17,399006,创业板指,3085.71,3152.31,3064.77,3147.35,1.9537,244207711.0,662943750200.0,tencent
2025-09-17,899050,北证50,1615.72,1618.73,1604.26,1607.44,-0.6,1077248838.0,26448000000.0,csindex
2025-09-18,000001,上证指数,3876.06,3899.96,3801.0,3831.66,-1.15,87602738900.0,1365962000000.0,csindex
2025-09-18,000300,沪深300,4546.03,4573.83,4454.99,4498.11,-1.16,30985982600.0,839987000000.0001,csindex
2025-09-18,000688,科创50,1385.5,1433.57,1351.14,1380.35,0.72,1742902500.0,139608000000.0,csindex
2025-09-18,000852,中证1000,7552.23,7665.97,7393.18,7476.4,-1.04,39860010200.0,654023000000.0,csindex
2025-09-18,399001,深证成指,13161.15,13328.1,12915.97,13075.66,-1.0579,1073785345.26,1769208959800.0,tencent
2025-09-18,399006,创业板指,3119.77,3168.68,3051.3,3095.85,-1.6363,310707378.0,829509324800.0,tencent
2025-09-18,899050,北证50,1604.96,1627.22,1578.85,1591.17,-1.01,1383049780.0,31874000000.0,csindex
2025-09-19,000001,上证指数,3830.44,3843.17,3811.9,3820.09,-0.3,68229261300.0,1016348000000.0,csindex
2025-09-19,000300,沪深300,4499.09,4533.09,4491.84,4501.92,0.08,22504400000.0,603887000000.0,csindex
2025-09-19,000688,科创50,1388.86,1400.69,1359.29,1362.65,-1.28,1213906200.0,101284000000.0,csindex
2025-09-19,000852,中证1000,7473.02,7520.92,7405.29,7438.19,-0.51,29589587000.0,483203000000.0,csindex
2025-09-19,399001,深证成指,13074.91,13182.6,13016.06,13070.86,-0.0367,819739633.57,1307489962600.0,tencent
2025-09-19,399006,创业板指,3098.28,3128.38,3072.76,3091.0,-0.1567,226063739.0,599354630500.0,tencent
2025-09-19,899050,北证50,1591.01,1596.6,1577.29,1578.0,-0.83,1112836309.0,25932000000.0,csindex
2025-09-22,000001,上证指数,3822.01,3831.74,3806.2,3828.58,0.22,56832568600.0,941800000000.0,csindex
2025-09-22,000300,沪深300,4512.03,4523.87,4487.13,4522.61,0.46,19645995600.0,563149000000.0,csindex
2025-09-22,000688,科创50,1361.25,1422.74,1353.71,1408.64,3.38,1265197300.0,114242000000.0,csindex
2025-09-22,000852,中证1000,7457.89,7489.48,7418.46,7489.48,0.69,27036260200.0,440514999999.99994,csindex
2025-09-22,399001,深证成指,13119.83,13157.97,13006.36,13157.97,0.6664,722355718.24,1179690201300.0,tencent
2025-09-22,399006,创业板指,3093.97,3107.89,3053.35,3107.89,0.5464,199289291.0,543771160500.0,tencent
2025-09-22,899050,北证50,1580.69,1598.65,1571.76,1589.19,0.71,925171515.0,21217000000.0,csindex
2025-09-23,000001,上证指数,3830.14,3838.61,3774.53,3821.83,-0.18,70190286800.0,1071698000000.0,csindex
2025-09-23,000300,沪深300,4536.76,4560.73,4459.73,4519.78,-0.06,25282706200.0,680514000000.0,csindex
2025-09-23,000688,科创50,1406.61,1419.28,1364.44,1407.3,-0.1,1518367400.0,115457000000.0,csindex
2025-09-23,000852,中证1000,7500.62,7504.23,7261.67,7408.07,-1.09,31326028000.0,503960000000.00006,csindex
2025-09-23,399001,深证成指,13246.93,13267.9,12875.33,13119.82,-0.2899,860693567.93,1422691445400.0,tencent
2025-09-23,399006,创业板指,3139.5,3157.02,3041.46,3114.55,0.2143,249119042.0,665817366400.0,tencent
2025-09-23,899050,北证50,1587.56,1588.51,1526.95,1547.45,-2.63,1079089113.0,24405000000.0,csindex
2025-09-24,000001,上证指数,3804.48,3854.92,3804.33,3853.64,0.83,60205667000.0,1015708000000.0,csindex
2025-09-24,000300,沪深300,4495.27,4567.49,4494.11,4566.07,1.02,22048260800.0,629161000000.0,csindex
2025-09-24,000688,科创50,1395.37,1479.7,1394.68,1456.47,3.49,1978034100.0,126825000000.0,csindex
2025-09-24,000852,中证1000,7375.91,7534.22,7342.47,7534.22,1.7,27891276100.0,494397999999.99994,csindex
2025-09-24,399001,深证成指,13037.08,13356.14,13009.64,13356.14,1.8012,727910237.6,1311083097500.0,tencent
2025-09-24,399006,创业板指,3089.9,3185.84,3085.7,3185.57,2.2803,221457643.0,628520763400.0,tencent
2025-09-24,899050,北证50,1548.69,1579.22,1546.62,1578.92,2.03,865280808.0,20688000000.0,csindex
2025-09-25,000001,上证指数,3852.43,3866.11,3840.46,3853.3,-0.01,58995053100.0,1001211000000.0,csindex
2025-09-25,000300,沪深300,4563.98,4613.95,4558.84,4593.49,0.6,22982333300.0,669867000000.0,csindex
2025-09-25,000688,科创50,1449.65,1486.43,1448.69,1474.49,1.24,1654722000.0,102949000000.0,csindex
2025-09-25,000852,中证1000,7521.32,7563.08,7487.12,7506.51,-0.37,26440371200.0,464745000000.0,csindex
2025-09-25,399001,深证成指,13333.02,13529.33,13295.53,13445.9,0.6721,740565636.5,1369884560300.0,tencent
2025-09-25,399006,创业板指,3167.75,3266.0,3161.08,3235.76,1.5755,226942858.0,659766094800.0,tencent
2025-09-25,899050,北证50,1572.49,1582.33,1557.22,1557.22,-1.37,880455971.0,20920000000.0,csindex
2025-09-26,000001,上证指数,3839.86,3856.61,3828.11,3828.11,-0.65,55127533500.0,927865000000.0,csindex
2025-09-26,000300,沪深300,4576.91,4597.85,4550.05,4550.05,-0.95,20848211400.0,598724000000.0,csindex
2025-09-26,000688,科创50,1461.95,1485.88,1448.96,1450.82,-1.6,1725102900.0,93898000000.0,csindex
2025-09-26,000852,中证1000,7476.94,7516.11,7396.58,7397.59,-1.45,25875025900.0,436863000000.0,csindex
2025-09-26,399001,深证成指,13394.79,13453.86,13205.63,13209.0,-1.7619,694552823.24,1219024952100.0,tencent
2025-09-26,399006,创业板指,3222.19,3251.88,3150.84,3151.53,-2.6031,209243820.0,567076786400.0,tencent
2025-09-26,899050,北证50,1555.74,1556.34,1528.98,1528.98,-1.81,799228390.0,19456000000.0,csindex
2025-09-29,000001,上证指数,3828.17,3881.0,3809.54,3862.53,0.9,60846639900.0,968212000000.0001,csindex
2025-09-29,000300,沪深300,4555.03,4647.57,4541.43,4620.05,1.54,27435887700.0,693395000000.0,csindex
2025-09-29,000688,科创50,1448.55,1470.41,1424.84,1470.41,1.35,1541410700.0,96297000000.0,csindex
2025-09-29,000852,中证1000,7415.13,7517.12,7376.91,7497.83,1.36,25868018400.0,419535000000.00006,csindex
2025-09-29,399001,深证成指,13248.2,13531.98,13239.73,13479.43,2.0473,675906008.25,1193253421100.0,tencent
2025-09-29,399006,创业板指,3165.07,3259.42,3164.8,3238.01,2.7441,200825881.0,570667910900.0,tencent
2025-09-29,899050,北证50,1531.18,1548.52,1531.18,1539.47,0.69,701792970.0,16933000000.000002,csindex
2025-09-30,000001,上证指数,3869.7,3887.57,3866.28,3882.78,0.52,56973463100.0,973275000000.0,csindex
2025-09-30,000300,沪深300,4629.9,4647.5,4616.22,4640.69,0.45,24798035900.0,664624000000.0,csindex
2025-09-30,000688,科创50,1488.29,1505.91,1478.42,1495.29,1.69,1473150600.0,99799000000.0,csindex
2025-09-30,000852,中证1000,7525.62,7592.91,7524.92,7574.96,1.03,25517378500.0,442639999999.99994,csindex
2025-09-30,399001,深证成指,13504.65,13598.18,13460.32,13526.51,0.3493,658567252.34,1208141143800.0,tencent
2025-09-30,399006,创业板指,3239.33,3279.02,3218.69,3238.16,0.0046,196651530.0,580477829300.0,tencent
2025-09-30,899050,北证50,1547.69,1548.94,1528.63,1528.63,-0.7,679397148.0,16141999999.999998,csindex
2025-10-09,000001,上证指数,3898.31,3936.58,3885.74,3933.97,1.32,72521850100.0,1216889000000.0,csindex
2025-10-09,000300,沪深300,4662.11,4726.34,4651.99,4709.48,1.48,34767869600.0,862208000000.0,csindex
2025-10-09,000688,科创50,1526.92,1588.83,1522.79,1539.08,2.93,2214971600.0,146061000000.0,csindex
2025-10-09,000852,中证1000,7623.3,7671.17,7590.47,7648.05,0.96,30349138000.0,530500000000.0,csindex
2025-10-09,399001,深证成指,13598.35,13806.69,13565.29,13725.56,1.4716,797114827.88,1436312889700.0,tencent
2025-10-09,399006,创业板指,3251.04,3322.44,3243.71,3261.82,0.7307,230359686.0,654497296100.0,tencent
2025-10-09,899050,北证50,1538.34,1539.81,1520.69,1525.81,-0.18,817209167.0,19130000000.0,csindex
2025-10-10,000001,上证指数,3915.48,3933.01,3886.31,3897.03,-0.94,71891767300.0,1132127000000.0,csindex
2025-10-10,000300,沪深300,4679.5,4692.59,4600.96,4616.83,-1.97,31902089900.0,792743000000.0,csindex
2025-10-10,000688,科创50,1511.16,1512.34,1444.99,1452.68,-5.61,1797651300.0,119485999999.99998,csindex
2025-10-10,000852,中证1000,7608.29,7621.98,7513.17,7533.82,-1.49,29042992200.0,485704000000.0,csindex
2025-10-10,399001,深证成指,13633.19,13644.51,13304.6,13355.42,-2.6967,780249411.3,1383492750200.0,tencent
2025-10-10,399006,创业板指,3230.46,3235.86,3097.63,3113.26,-4.5545,219702850.0,617600575500.0,tencent
2025-10-10,899050,北证50,1528.97,1528.97,1502.97,1506.91,-1.24,796542536.0,18878000000.0,csindex
2025-10-13,000001,上证指数,3800.11,3895.83,3800.11,3889.5,-0.19,70950610100.0,1085414000000.0,csindex
2025-10-13,000300,沪深300,4490.87,4601.81,4490.87,4593.98,-0.5,31501035400.0,714002000000.0,csindex
2025-10-13,000688,科创50,1409.68,1476.13,1409.68,1473.02,1.4,1677396600.0,111559999999.99998,csindex
2025-10-13,000852,中证1000,7250.58,7535.21,7250.58,7519.76,-0.19,28840041100.0,470991000000.0,csindex
2025-10-13,399001,深证成指,12837.25,13256.51,12837.25,13231.47,-0.9281,742803634.44,1269338155700.0,tencent
2025-10-13,399006,创业板指,2975.03,3096.4,2975.03,3078.76,-1.1082,210881631.0,574184690600.0,tencent
2025-10-13,899050,北证50,1444.1,1489.47,1443.91,1487.41,-1.29,856041663.0,19793000000.0,csindex
2025-10-14,000001,上证指数,3910.78,3918.44,3851.12,3865.23,-0.62,80083963100.0,1209984000000.0,csindex
2025-10-14,000300,沪深300,4634.05,4641.45,4520.93,4539.06,-1.2,37295403000.0,808959000000.0,csindex
2025-10-14,000688,科创50,1488.05,1489.17,1399.97,1410.3,-4.26,1846890800.0,117052000000.0,csindex
2025-10-14,000852,中证1000,7580.39,7611.83,7342.6,7373.15,-1.95,30441201300.0,506689999999.99994,csindex
2025-10-14,399001,深证成指,13369.56,13405.51,12844.02,12895.11,-2.5421,781349621.15,1366249533899.9998,tencent
2025-10-14,399006,创业板指,3121.0,3124.83,2943.58,2955.98,-3.988,216718242.0,603426623200.0,tencent
2025-10-14,899050,北证50,1498.05,1515.21,1482.63,1484.19,-0.22,859690424.0,20683000000.0,csindex
2025-10-15,000001,上证指数,3867.54,3912.29,3857.67,3912.21,1.22,64501295500.0,961552000000.0,csindex
2025-10-15,000300,沪深300,4544.24,4608.82,4526.83,4606.29,1.48,28477185500.0,607326000000.0,csindex
2025-10-15,000688,科创50,1409.53,1430.28,1390.99,1430.0,1.4,1288930800.0,79721000000.0,csindex
2025-10-15,000852,中证1000,7384.01,7484.05,7315.48,7483.45,1.5,24485396500.0,403798000000.0,csindex
2025-10-15,399001,深证成指,12919.27,13123.28,12817.89,13118.75,1.7343,664972504.99,1111306358100.0,tencent
2025-10-15,399006,创业板指,2964.52,3030.59,2927.51,3025.87,2.3644,179838526.0,488635658900.0,tencent
2025-10-15,899050,北证50,1485.32,1511.56,1475.09,1508.31,1.62,742297791.0,17797000000.0,csindex
2025-10-16,000001,上证指数,3900.68,3931.05,3899.17,3916.23,0.1,59545149100.0,869265000000.0,csindex
2025-10-16,000300,沪深300,4588.92,4645.1,4586.28,4618.42,0.26,24823551800.0,560567000000.0,csindex
2025-10-16,000688,科创50,1419.55,1444.23,1409.7,1416.58,-0.94,1089813700.0,74172000000.0,csindex
2025-10-16,000852,中证1000,7460.76,7472.75,7378.3,7401.84,-1.09,23464307000.0,374297000000.0,csindex
2025-10-16,399001,深证成指,13064.26,13218.17,13033.37,13086.41,-0.2465,630427149.69,1061873251700.0,tencent
2025-10-16,399006,创业板指,3008.37,3068.84,3001.1,3037.44,0.3824,173471667.0,473693916400.0,tencent
2025-10-16,899050,北证50,1500.01,1515.8,1486.7,1488.71,-1.3,764738809.0,17745000000.0,csindex
2025-10-17,000001,上证指数,3912.04,3921.06,3835.36,3839.76,-1.95,61756301800.0,873182000000.0,csindex
2025-10-17,000300,沪深300,4610.7,4618.56,4509.33,4514.23,-2.26,25690561700.0,559086000000.0,csindex
2025-10-17,000688,科创50,1411.74,1415.66,1360.45,1363.17,-3.77,1167923100.0,72842000000.0,csindex
2025-10-17,000852,中证1000,7395.87,7426.21,7176.96,7185.48,-2.92,25432732500.0,383875000000.0,csindex
2025-10-17,399001,深证成指,13060.24,13091.76,12677.44,12688.94,-3.0373,667473474.54,1064934758199.9999,tencent
2025-10-17,399006,创业板指,3026.4,3042.29,2932.68,2935.37,-3.3604,178268865.0,461990890100.0,tencent
2025-10-17,899050,北证50,1488.87,1493.14,1432.43,1432.87,-3.75,735224263.0,16563999999.999998,csindex
2025-10-20,000001,上证指数,3865.55,3877.72,3850.37,3863.89,0.63,54926171200.0,772503000000.0,csindex
2025-10-20,000300,沪深300,4558.24,4570.44,4520.5,4538.22,0.53,21842040500.0,505799000000.0,csindex
2025-10-20,000688,科创50,1390.71,1397.73,1358.69,1367.9,0.35,936950300.0,68935000000.0,csindex
2025-10-20,000852,中证1000,7259.49,7301.99,7196.28,7239.18,0.75,21857967600.0,328445000000.0,csindex
2025-10-20,399001,深证成指,12877.7,12948.32,12742.84,12813.21,0.9794,582877735.62,965101984800.0,tencent
2025-10-20,399006,创业板指,3007.21,3042.2,2970.19,2993.45,1.9786,155937611.0,435092587200.0,tencent
2025-10-20,899050,北证50,1447.59,1456.07,1423.18,1429.28,-0.25,613179292.0,13886000000.000002,csindex
2025-10-21,000001,上证指数,3870.75,3919.32,3868.15,3916.33,1.36,59941571300.0,837937999999.9999,csindex
2025-10-21,000300,沪深300,4556.12,4615.46,4547.93,4607.87,1.53,21571117500.0,551390000000.0,csindex
2025-10-21,000688,科创50,1374.98,1410.07,1368.01,1406.32,2.81,951331300.0,76300000000.0,csindex
2025-10-21,000852,中证1000,7257.11,7350.92,7236.63,7344.05,1.45,23725016500.0,348159000000.0,csindex
2025-10-21,399001,深证成指,12880.17,13100.08,12848.32,13077.32,2.0612,635613699.55,1035955935699.9999,tencent
2025-10-21,399006,创业板指,3017.77,3101.93,2994.76,3083.72,3.0156,172028506.0,475632220600.0,tencent
2025-10-21,899050,北证50,1435.37,1458.63,1424.4,1458.42,2.04,860833024.0,18992000000.0,csindex
2025-10-22,000001,上证指数,3896.07,3918.59,3893.33,3913.76,-0.07,54311734400.0,741525000000.0,csindex
2025-10-22,000300,沪深300,4576.03,4603.49,4567.24,4592.57,-0.33,18533396000.0,440935000000.00006,csindex
2025-10-22,000688,科创50,1392.59,1424.23,1380.98,1405.41,-0.06,816675700.0,70473000000.0,csindex
2025-10-22,000852,中证1000,7304.96,7349.8,7278.71,7312.21,-0.43,22732450300.0,332181000000.0,csindex
2025-10-22,399001,深证成指,12985.96,13078.64,12932.01,12996.61,-0.6172,593388177.82,926331521700.0,tencent
2025-10-22,399006,创业板指,3061.27,3089.76,3044.04,3059.32,-0.7913,158313410.0,412989919700.0,tencent
2025-10-22,899050,北证50,1454.75,1490.27,1453.46,1471.07,0.87,955969995.0,22651000000.0,csindex
2025-10-23,000001,上证指数,3904.16,3926.22,3877.53,3922.41,0.22,56518926400.0,718931000000.0,csindex
2025-10-23,000300,沪深300,4578.7,4611.34,4541.69,4606.34,0.3,20046391700.0,420800000000.0,csindex
2025-10-23,000688,科创50,1396.09,1403.94,1375.75,1401.26,-0.3,777447300.0,55402000000.0,csindex
2025-10-23,000852,中证1000,7292.39,7319.55,7192.42,7308.1,-0.06,23156897600.0,328575000000.0,csindex
2025-10-23,399001,深证成指,12959.42,13042.34,12803.86,13025.45,0.2219,614713854.2,924978490000.0,tencent
2025-10-23,399006,创业板指,3050.74,3066.46,3003.34,3062.16,0.0928,162399491.0,404538353000.0,tencent
2025-10-23,899050,北证50,1464.89,1469.17,1440.23,1455.37,-1.07,749742762.0,17025000000.0,csindex
2025-10-24,000001,上证指数,3929.12,3950.31,3928.96,3950.31,0.71,56785844300.0,858491000000.0,csindex
2025-10-24,000300,沪深300,4622.79,4660.68,4622.79,4660.68,1.18,20881448300.0,551987000000.0,csindex
2025-10-24,000688,科创50,1421.21,1466.85,1416.46,1462.22,4.35,1081786200.0,98926000000.0,csindex
2025-10-24,000852,中证1000,7340.67,7419.41,7340.67,7419.24,1.52,24555995300.0,397473000000.0,csindex
2025-10-24,399001,深证成指,13091.34,13289.18,13091.34,13289.18,2.0247,652544989.22,1115717842800.0,tencent
2025-10-24,399006,创业板指,3087.63,3171.57,3082.06,3171.57,3.573,183073810.0,526377356900.0,tencent
2025-10-24,899050,北证50,1464.31,1474.12,1464.2,1472.08,1.15,751763368.0,17596000000.0,csindex
2025-10-27,000001,上证指数,3969.22,3999.07,3963.1,3996.94,1.18,63758954500.0,1043404000000.0001,csindex
2025-10-27,000300,沪深300,4699.38,4720.43,4687.69,4716.02,1.19,26220067400.0,672670000000.0,csindex
2025-10-27,000688,科创50,1489.66,1491.11,1457.65,1484.21,1.5,1320700300.0,107029000000.0,csindex
2025-10-27,000852,中证1000,7483.3,7511.41,7430.62,7495.38,1.03,26534474900.0,458170000000.0,csindex
2025-10-27,399001,深证成指,13448.92,13510.71,13346.81,13489.4,1.5066,724022532.32,1296727492300.0,tencent
2025-10-27,399006,创业板指,3227.18,3241.95,3179.62,3234.45,1.9826,207256404.0,611718604900.0,tencent
2025-10-27,899050,北证50,1481.26,1484.16,1465.18,1469.15,-0.2,700046372.0,16666999999.999998,csindex
2025-10-28,000001,上证指数,3986.89,4010.73,3976.83,3988.22,-0.22,57735768400.0,940761000000.0,csindex
2025-10-28,000300,沪深300,4697.73,4734.32,4679.23,4691.97,-0.51,22090664500.0,571563000000.0,csindex
2025-10-28,000688,科创50,1470.48,1496.06,1463.46,1471.73,-0.84,1085480600.0,87813000000.0,csindex
2025-10-28,000852,中证1000,7462.91,7534.05,7443.7,7479.22,-0.22,25180424900.0,431016000000.0,csindex
2025-10-28,399001,深证成指,13411.67,13572.9,13375.32,13430.1,-0.4396,682532175.91,1207098813700.0,tencent
2025-10-28,399006,创业板指,3205.44,3282.33,3205.05,3229.58,-0.1506,201432398.0,569336706000.0,tencent
2025-10-28,899050,北证50,1469.5,1472.49,1450.47,1451.57,-1.2,767426272.0,17668000000.0,csindex
2025-10-29,000001,上证指数,3990.27,4016.33,3986.94,4016.33,0.7,61291746600.0,968216000000.0,csindex
2025-10-29,000300,沪深300,4701.04,4747.84,4697.27,4747.84,1.19,24621132400.0,645899000000.0,csindex
2025-10-29,000688,科创50,1466.44,1495.38,1465.31,1489.12,1.18,1266585900.0,86154000000.0,csindex
2025-10-29,000852,中证1000,7481.24,7569.12,7469.07,7569.12,1.2,26584612900.0,439162000000.0,csindex
2025-10-29,399001,深证成指,13484.01,13691.38,13475.65,13691.38,1.9455,730709746.09,1287814408500.0,tencent
2025-10-29,399006,创业板指,3263.98,3324.27,3258.69,3324.27,2.932,207178367.0,616645544500.0,tencent
2025-10-29,899050,北证50,1455.57,1578.31,1439.48,1573.71,8.41,1475357872.0,34900000000.0,csindex
2025-10-30,000001,上证指数,4007.82,4025.7,3984.83,3986.9,-0.73,66848560900.0,1070059000000.0,csindex
2025-10-30,000300,沪深300,4735.98,4761.83,4706.45,4709.91,-0.8,27328911800.0,719956000000.0,csindex
2025-10-30,000688,科创50,1485.94,1494.4,1461.3,1461.3,-1.87,1358141800.0,98812000000.0,csindex
2025-10-30,000852,中证1000,7560.6,7569.16,7476.7,7485.08,-1.11,29738526900.0,478507000000.0,csindex
2025-10-30,399001,深证成指,13661.61,13700.25,13509.24,13532.13,-1.1631,773249172.62,1351618220900.0,tencent
